6.0	7.5682409643201956	1.4589133018869769
7.0	7.249633088485837	1.4589133018869769
8.0	6.935477902519617	1.4349493623823033
9.0	6.626113131008979	1.4111298630075244
10.0	6.321703104083667	1.3874532967032989
11.0	6.022139633126936	1.3639166715114297
12.0	5.727025641043172	1.340515944490734
13.0	5.435855261949619	1.3172467005503545
14.0	5.148100957708702	1.294103756156439
15.0	4.863324702850756	1.2710812432236147
16.0	4.581311333580114	1.2481729142048166
17.0	4.302189473291587	1.2253722576671884
18.0	4.026624803911314	1.2026728133124862
19.0	3.7562583130683165	1.1800682889736447
20.0	3.4945003231605694	1.1575529598751033
21.0	3.24794651325296	1.1351214332614485
22.0	3.0529453872703516	1.1127687754598596
23.0	2.850487628479596	1.0904902136499064
24.0	2.688855428074891	1.0682814400781981
25.0	2.5392969915205748	1.0461388315720224
26.0	2.400886424235682	1.0240593294096114
27.0	2.272651213802811	1.0020402704873315
28.0	2.153687897319533	0.9800793233657122
29.0	2.043195604543322	0.9581749200613096
30.0	1.9408601589811092	0.936326464784637
31.0	1.8466376840923324	0.914534423633285
32.0	1.7598682808459432	0.8928002744353138
33.0	1.691734511902594	0.8711266476087786
34.0	1.615781224448298	0.8495175460706939
35.0	1.545003665219493	0.8279789329436598
36.0	1.4789260288605655	0.806519328421545
37.0	1.4172836791172423	0.7851503792342129
38.0	1.3600897027898875	0.7638878308027056
39.0	1.3071235285818485	0.7427534767770031
40.0	1.257992338072912	0.7217786867370101
41.0	1.2122699821143315	0.7010099588902388
42.0	1.169632746403804	0.6805172681033432
43.0	1.129653998716998	0.6604060384978349
44.0	1.0919636708278468	0.6408325093072809
45.0	1.0561887161799233	0.6220134453016821
46.0	1.0220177180420735	0.6042024817122471
47.0	0.989319434572012	0.5875657905448335
48.0	0.9581525769019846	0.5742007901974469
49.0	0.9284803339975498	0.5613145217522576
50.0	0.9001633071824104	0.5488671442160276
51.0	0.8730672842226205	0.536826122590176
52.0	0.8471718991024915	0.5251640073765849
53.0	0.8225812903158481	0.5138522386385874
54.0	0.8018788505126949	0.5028658116046019
55.0	0.779675976931117	0.49218554208409016
56.0	0.7586450099663601	0.48179757185333133
57.0	0.7386687943158761	0.4716953775990829
58.0	0.7196430827173278	0.46187567105776717
59.0	0.7014563555221489	0.4523377209528515
60.0	0.6840420827368855	0.4430764459967135
61.0	0.6672900736272365	0.4340843799641939
62.0	0.6511535706423296	0.4253514628278971
63.0	0.6355922527622445	0.41687012658011713
64.0	0.6206212163121019	0.40863350332134396
65.0	0.6063292468845362	0.40063155633667413
66.0	0.5927475299194939	0.39285182994038775
67.0	0.5798490191487556	0.3852830792800243
68.0	0.5675431681319032	0.3779183814025732
69.0	0.5557390268785474	0.3707513745926451
70.0	0.5443809739456152	0.3637752510974547
71.0	0.5335034715957948	0.3569830715454472
72.0	0.5230872360937646	0.35036919801345423
73.0	0.5130835457483403	0.3439305197940622
74.0	0.5034983241790436	0.33766685836962346
75.0	0.4943335038625549	0.33157771728923563
76.0	0.48552706312296673	0.32565938549713824
77.0	0.47702513981657474	0.31990642695925725
78.0	0.4688272595642625	0.31431424184696
79.0	0.46086883312867705	0.30887943326888795
80.0	0.45310055443555025	0.3035975228738219
81.0	0.44551083994981544	0.2984620068407237
